Data,Notícia
2022-11-22,Incerteza fiscal faz Bolsa destoar dos índices globais
2022-11-22,"Brasil rebaixado: enquanto Lula pede ‘licença para gastar’ e faz suspense 
sobre equipe econômica, Morgan Stanley lança alerta sobre ações brasileiras"
2022-11-22,"Bolsa, futebol e samba… de uma nota só: Argentina e Arábia Saudita na Copa, 
a preocupação do mercado, Magalu e as notícias que mexem com o seu bolso"
2022-11-22,"Eletrobras (ELET3) desembolsa R$ 387,5 milhões para encerrar ação; entenda 
o caso"
2022-11-22,"Ação melhor que a Copel: CPLE6 decolou 22% após anúncio de privatização, 
mas esta outra elétrica está mais barata e pode distribuir dividendos 
‘turbinados’ em 2023"
2022-11-22,"A Argentina perdeu da Arábia Saudita e ferrou seu bolão da Copa, mas segue 
entre as favoritas ao título; entenda"
2022-11-21,"A POSITIVO (POSI3) pode sair do Ibovespa em 2023? Entenda – Mercado – 
Estadão E-Investidor – As principais notícias do mercado financeiro"
2022-11-21,Confira o desempenho das 24 maiores construtoras do país no 3º tri
2022-11-21,"O que está acontecendo com os FIIs? Perdas somam R$ 4,6 bi em duas semanas; 
BRCR11 e IRDM11 lideram"
2022-11-21,"Sabesp (SBSP3) e Alpargatas (ALPA4): qual brilhou e qual decepcionou no 
3T22?"
2022-11-21,"Uma nova Chernobyl? Ataques recentes à maior usina nuclear da Europa 
disparam alerta da ONU sobre outra catástrofe"
2022-11-21,"Gerdau e CBA são oportunidades para 2023, para o BofA"
2022-11-19,Infraestrutura tenta ‘vender’ ao novo governo PPPs de aeroportos
2022-11-18,"Positivo (POSI3) deve sair do Ibovespa em 2023, dizem analistas"
2022-11-18,Acompanhe as últimas notícias do mercado financeiro
2022-11-18,"Qual o fundo de investimento imobiliário mais barato? Confira o ranking da 
Órama"
2022-11-18,🚫 Não são apenas 2%
2022-11-18,As apostas da Dexco (DXCO3) para mexer com a construção civil
2022-11-18,A bolsa não para de cair? Tem investidor lucrando muito com isso
2022-11-18,Banco Inter (INBR32) lança combos de investimentos para Copa
2022-11-18,As empresas que mais perderam valor na Bolsa desde a eleição de Lula
2022-11-18,"Dividendos à vista: GetNinjas (NINJ3) planeja pagar proventos a partir de 
2024"
2022-11-18,Nubank ajuda clientes a construírem limite no cartão de crédito
2022-11-17,"Dólar fecha a R$ 5,40, após chegar a R$ 5,53 pela manhã"
2022-11-17,"Ibovespa tem avanço de 4,66% até dia 17 de novembro, e apenas o Real 
Investor supera com desempenho de 5,72% até a mesma data"
2022-11-17,Mercado reage à PEC do Estouro com alta do dólar e do juro
2022-11-17,"Bolsa brasileira estará fechada em 12 feriados em 2023; confira o 
calendário completo da B3 (B3SA3)"
2022-11-17,"Dólar bate R$ 5,48 após fala de Lula sobre teto de gastos"
2022-11-17,"Prepare-se para maior volatilidade: como o risco fiscal tem mudado a 
alocação em ações na Bolsa brasileira"
2022-11-17,"E agora, Lula? Governo quer R$ 198 bilhões fora do teto para o Bolsa 
Família; Ibovespa despenca"
2022-11-17,"Comercial Balcão: Compra R$ 5,6390 / Venda R$ 5,6396 / Variação: -0,03% ### 
Euro"
2022-11-17,Quanto investir em ações para ter uma renda extra de R$ 1000?
2022-11-17,"Nubank (NUBR33): ações do banco digital caem 4,75% – Tempo Real – Estadão 
E-Investidor – As principais notícias do mercado financeiro"
2022-11-16,Divulgação de ESG no Ibovespa – 2022
2022-11-16,Ibovespa fecha em queda à espera da PEC da Transição
2022-11-16,"Ibovespa tem nova queda de 2% enquanto investidores aguardam PEC; dólar vai 
a R$ 5,38"
2022-11-16,"Bolsas de NY fecham em queda, com varejo, Fed e crise geopolítica"
2022-11-16,"Veja as melhores e piores ações da Bolsa dos últimos 20 anos – Mercado – 
Estadão E-Investidor – As principais notícias do mercado financeiro"
2022-11-16,Quais seleções com mais chances de vencer a Copa do Mundo?
2022-11-16,"Dólar sobe 1,53% e moeda americana fecha em R$ 5,38"
2022-11-16,"Time de milhões: conheça os 11 jogadores mais bem pagos da Copa do Mundo 
2022"
2022-11-16,"Chama o síndico: Quem disparou o míssil no Leste Europeu, a PEC da 
Transição, Banco do Brasil nos EUA e as notícias que mexem com o seu bolso"
2022-11-16,"BB Americas: conta em dólar do Banco do Brasil tem câmbio barato, mas 
algumas taxas são salgadas; saiba se vale a pena"
2022-11-14,10 ETFs sustentáveis para você diversificar a sua carteira
2022-11-14,IRB (IRBR3): Ação salta 17% em dia de recuperação - entenda
2022-11-14,"Embraer (EMBR3) desaba após mais um prejuízo — e nem um financiamento 
bilionário do BNDES anima as ações"
2022-11-14,"BNDES financia produção de aviões da Embraer (EMBR3), Even (EVEN3) anuncia 
dividendos"
2022-11-14,"Em SP, conheça a história da economia no Museu da Bolsa de Valores"
2022-11-14,Fundos de dividendos ou ações pagadoras: o que é melhor? | InvestNews
2022-11-14,6 fatos sobre como começar a investir no metaverso
2022-11-14,"Nubank (NUBR33) sai do prejuízo, mas inadimplência avança no 3º trimestre"
2022-11-14,O que esperar do BNDES no novo governo Lula a partir de 2023?
2022-11-14,"Renda extra em 2023: grupo de brasileiros faz até R$ 4,7 mil no mês 
'copiando e colando' técnica que dá chances de ganhar dinheiro em casa pelo 
celular"
2022-11-13,As conversas e os discursos
2022-11-12,"Como funciona a bolsa de valores e por que ela sobe e desce conforme as 
declarações de Lula?"
2022-11-12,"Bolsa caiu 2% e dólar subiu 0,62% duas semanas pós-Lula eleito"
2022-11-12,"Mineração dispara, varejo derrete: veja as maiores altas e baixas da bolsa 
na semana"
2022-11-11,Otimismo no mercado exterior também impulsiona Ibovespa; dólar recua
2022-11-11,Short selling: como ganhar com as quedas da bolsa
2022-11-11,Por que o discurso de Lula derrubou os mercados e como operar nesse cenário?
2022-11-11,"Ibovespa perde R$ 156 bi em valor de mercado após fala de Lula sobre 
controle fiscal"
2022-11-11,"Estatais perdem mais de R$ 100 bilhões em valor de mercado desde eleição de 
Lula"
2022-11-11,Por que fala de Lula fez Bolsa cair?
2022-11-11,Cosan reverte lucro bilionário e perde R$ 202 milhões no 3º tri
2022-11-11,"Ricos ficam mais conservadores. Veja as ações e os fundos favoritos desse 
público"
2022-11-11,O rali do dólar nas primeiras semanas após a eleição de Lula
2022-11-11,Boris Casoy: Impressão é que Lula vai impor política do governo Dilma
2022-11-10,Ibovespa perde R$ 156 bi em valor de mercado após fala de Lula sobre gastos
2022-11-10,"Opinião - De Grão em Grão: Valeu investir no Ibovespa no longo prazo? 
Simulamos uma estratégia que ganhou do CDI"
2022-11-10,"Ibovespa fecha em queda de 3,35% e dólar vai a R$ 5,40 com risco fiscal"
2022-11-10,B3 (B3SA3): lucro e volume caem mesmo com eleição no 3º tri
2022-11-10,"Bolsa tem pior dia em 14 meses e dólar dispara a R$ 5,40"
2022-11-10,"Investidores estrangeiros perceberam que o Ibovespa está a ‘preço de 
banana’ enquanto brasileiros ainda temem governo Lula – conheça 4 ações 
para investir e não ficar atrás dos ‘gringos’"
2022-11-10,"Lula diz que mercado está ‘sensível’: 'não ficaram nervosos com quatro anos 
do Bolsonaro'"
2022-11-10,Bolsa despenca após declarações de Lula: ‘mercado fica nervoso à toa’
2022-11-10,"Bradesco (BBDC4): após derreter 20%, JPMorgan recomenda compra"
2022-11-10,"Após alta da inflação, dólar dispara a quase R$ 5,35 e Bolsa cai"
2022-11-09,"Ações de bancos, varejo, Petrobras (PETR4) e Vale (VALE3) derrubam bolsa; 
só 18 papéis sobem"
2022-11-09,Acompanhe as últimas notícias do mercado financeiro
2022-11-09,Ações ordinárias do Bradesco têm maior queda diária desde o Plano Real
2022-11-09,"Ações do Bradesco recuam mais de 9%, após balanço trimestral frustrar 
mercado"
2022-11-09,"Petz (PETZ3) sobe mais de 8% com sinais de recuperação, apesar de 
resultados fracos no 3º tri"
2022-11-09,"Vai piorar antes de melhorar: os recados do CEO do Bradesco após o tombo no 
lucro do terceiro trimestre"
2022-11-09,"Minerva (BEEF3) aumenta receita, tem Ebitda recorde e lucro quase dobra no 
3º trimestre"
2022-11-09,"Taesa (TAEE11) sente o peso da deflação e tem queda de 44% no lucro no 3º 
trimestre"
2022-11-09,"MRV (MRVE3) gasta mais, vende menos e lucro despenca 99% no 3º trimestre"
2022-11-09,Como solicitar novo cartão de crédito no app do Caixa Tem
2022-11-08,"Ibovespa: “Risco Guido Mantega” faz índice cair 0,86% em apenas 10 minutos"
2022-11-08,"Ibovespa sobe 0,71%, aos 116,1 mil pontos, alinhado ao exterior"
2022-11-08,Títulos públicos indexados à inflação e com juros prefixados são os campeões
2022-11-08,Ibovespa sobe após anúncio de Arida e Lara Resende na transição de Lula
2022-11-08,Flash InvestNews: por que ações da CSN Mineração estão subindo mais de 7%?
2022-11-08,75% das empresas que fizeram IPOs em 2021 têm ações no vermelho
2022-11-08,BTG Pactual bate recorde de receita e lucro supera previsão
2022-11-08,"Entenda por que a Vale (VALE3) é destaque nas carteiras recomendadas – 
Mercado – Estadão E-Investidor – As principais notícias do mercado 
financeiro"
2022-11-08,"Melhores Fundos e Carteira Empiricus rendem o dobro do benchmark e são os 
destaques de outubro; portfólio de cannabis também desponta"
2022-11-08,"Iguatemi (IGTI11) ganha mais com aluguel e estacionamento, e lucro cresce 
166% no 3º trimestre"
2022-11-07,"Os principais índices do mercado de capitais apresentaram fortes altas em 
outubro"
2022-11-07,"Mercado de FIIs ganha 45 mil novos investidores em outubro e se aproxima da 
marca de 2 milhões; Ifix em queda"
2022-11-07,"Confira os novos horários de funcionamento da Bolsa de Valores a partir 
desta segunda-feira"
2022-11-07,Ajuste o seu relógio! A Bolsa de Valores terá novo horário de funcionamento
2022-11-07,"Big techs: Após o tombo das FAAMGs, é hora de comprar?"
2022-11-07,Dólar teve queda com transição de governo e otimismo na China
2022-11-07,"Uma prévia antes do balanço? Entregas de aeronaves da Embraer (EMBR3) 
crescem 10% no terceiro trimestre, mas ações caem na bolsa"
2022-11-07,"Thiago Nigro, o Primo Rico: tempos de juros altos são bons para investir em 
ações, e não só em renda fixa"
2022-11-07,"Movida: após queda no lucro, rentabilidade deve ser foco em 2023"
2022-11-07,"Long SMAL11, short BOVA11: o barulho das small caps pode se tornar 
ensurdecedor?"
2022-11-06,"Bolsa subiu 3,16% e dólar caiu 4,49% na 1ª semana pós-Lula eleito"
2022-11-06,Economia impõe missão árdua a Lula para o Brasil voltar a crescer
2022-11-05,Conheça as maiores quedas diárias da história do Ibovespa
2022-11-05,Bolsa sobe 3% e empresas se valorizam R$ 132 bi na semana
2022-11-05,Mercado financeiro fecha no azul a semana pós-eleição
2022-11-05,Bolsa vai ampliar horário de funcionamento a partir desta segunda-feira (7)
2022-11-05,"Assumindo a culpa por Elon Musk? Cofundador do Twitter pede desculpas por 
crescimento ‘rápido’"
2022-11-04,"Investidores estrangeiros aplicam R$ 14,1 bi na B3 em outubro"
2022-11-04,"Vale (VALE3) e outras mineradoras disparam na Bolsa com salto no minério de 
ferro – entenda"
2022-11-04,"A reação dos mercados na primeira semana após a eleição de Lula: bolsa em 
alta, dólar em queda"
2022-11-04,"Lula: o que mandatos anteriores indicam sobre a Bolsa a partir de 2023 – 
Mercado – Estadão E-Investidor – As principais notícias do mercado 
financeiro"
2022-11-04,Protegendo a carteira com dólar como se proteger do risco Brasil.
2022-11-04,InvestNews lança simulador de carteiras de ações
2022-11-04,B3 (B3SA3) amplia horário de funcionamento a partir de segunda-feira (7)
2022-11-04,Dólar se aproxima de R$ 5 e Bolsa encosta em 120 mil pontos
2022-11-04,SLC (SLCE3) tem prejuízo de R$ 78 milhões no 3º trimestre
2022-11-04,Nubank libera limite adicional no cartão de crédito para pagar boletos
2022-11-03,"Esquenta dos mercados: Ibovespa acompanha início da transição de governo em 
dia de balanço da Petrobras; exterior opera no vermelho após novo aperto do 
Fed"
2022-11-03,Exterior negativo e cautela interna contaminam Ibovespa na volta do feriado
2022-11-03,"Investidor estrangeiro aportou R$ 1,9 bilhão na Bolsa após eleições"
2022-11-03,Stone (STOC31) anuncia Pedro Zinner como novo presidente-executivo
2022-11-03,"Suzano e PetroRio ganham espaço, enquanto Vale e Petrobras saem de algumas 
carteiras"
2022-11-03,"Esqueça a Petrobras (PETR4): enquanto ação despencou 8% com vitória de 
Lula, ‘petroleira mais barata da bolsa’ pode decolar mais de 90% sem 
interferência do governo; saiba qual é"
2022-11-03,"Rumo (RAIL3) anuncia investimento de até R$ 4,5 bilhões em terminal no Mato 
Grosso"
2022-11-03,"5 ações que pagam bons dividendos para investir em novembro; VBBR3 volta à 
lista e BEEF3 sai"
2022-11-03,"Chinelo mais caro: Alpargatas (ALPA4) aumenta preços e fatura mais, mas 
lucro cai 31% no 3º tri"
2022-11-03,"Petrobras (PETR4) deve lucrar mais no 3º trimestre mesmo vendendo menos – 
entenda o porquê"
2022-11-02,Como a Bolsa de Valores reagiu à vitória de LULA? 
2022-11-02,Comprar imóvel no ES supera demais investimentos nos últimos 10 anos
2022-11-01,"Ibovespa fecha em alta pelo segundo dia após as eleições; dólar cai a R$ 
5,12"
2022-11-01,Artigo: Atratividade no mercado local – Por Brasil Capital*
2022-11-01,"Dólar cai e bolsa sobe, apesar de forte queda das estatais"
2022-11-01,"Bolsa sobe quase 2%, mas piora após pronunciamento de Bolsonaro"
2022-11-01,"Bolsa fecha em alta de 0,77%, e dólar tem queda de quase 1%"
2022-11-01,Bolsa entra em polvorosa após declaração de Bolsonaro
2022-11-01,Números da Raia Drogasil foram bem recebidos por analistas.
2022-11-01,A repercussão no mercado financeiro após as eleições
2022-11-01,"As melhores ações para investir em novembro, segundo bancos e corretoras – 
Mercado – Estadão E-Investidor – As principais notícias do mercado 
financeiro"
2022-11-01,"Primeiras palavras de Bolsonaro, o tombo da Cielo (CIEL3) e a disparada da 
dogecoin; confira os destaques do dia"
2022-10-31,"Ibovespa fecha em alta após vitória de Lula na eleição; dólar cai a R$ 5,16"
2022-10-31,"Ibovespa sobe 5,45% em outubro. Veja as causas do bom desempenho – Mercado 
– Estadão E-Investidor – As principais notícias do mercado financeiro"
2022-10-31,"Eleição impulsiona ações e Ibovespa sobe 5,45% no mês"
2022-10-31,"Ibovespa sobe 1,31% após Lula ser eleito; Petrobras (PETR4) e Banco do 
Brasil (BBAS3) caem forte"
2022-10-31,Itaú (ITUB4) e Bradesco (BBDC4) pagam JCP a acionistas
2022-10-31,"Petrobras destoa do pregão e perde R$ 34 bilhões em valor de mercado nesta 
segunda, com a vitória de Lula"
2022-10-31,Saiba como dólar e bolsa estão reagindo ao resultado da eleição
2022-10-31,Mercado acorda de ressaca depois de eleição de Lula
2022-10-31,Como ficou a Bolsa de Valores após a vitória de Bolsonaro em 2018?
2022-10-31,"ADRs da Petrobras (PETR4) chegam a cair mais de 10% após eleição e ações 
lideram quedas do Ibovespa; JP Morgan rebaixa estatal com vitória de Lula 
sobre Bolsonaro"
2022-10-30,"Fundo do Ibovespa sobe mais de 4% em Tóquio nos primeiros negócios após 2º 
turno"
2022-10-30,"ETF ligado ao Brasil fecha em alta de 3,30% no Japão após vitória de Lula"
2022-10-30,"Eleições 2022: Lula faz o primeiro pronunciamento como presidente eleito; 
ETF do Brasil no Japão dispara mais de 3%"
2022-10-29,Elon Musk conclui compra do Twitter e rede social deve sofrer mudanças
2022-10-29,"“Quem entra na Bolsa com essa mentalidade já entra para perder”: trader com 
14 anos de mercado fala sobre erro cometido por milhares de investidores 
todos os dias"
