Date,ABEV3.SA,ALOS3.SA,ALPA4.SA,ARZZ3.SA,ASAI3.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BPAC11.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,CCRO3.SA,CIEL3.SA,CMIG4.SA,CMIN3.SA,COGN3.SA,CPFE3.SA,CPLE6.SA,CRFB3.SA,CSAN3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DXCO3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,HAPV3.SA,HYPE3.SA,IGTI11.SA,IRBR3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,KLBN11.SA,LREN3.SA,LWSA3.SA,MGLU3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,NTCO3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,PETZ3.SA,PRIO3.SA,QUANTIDADE TE�RICA TOTAL.SA,RADL3.SA,RAIL3.SA,RAIZ4.SA,RDOR3.SA,RECV3.SA,REDUTOR.SA,RENT3.SA,RRRP3.SA,SANB11.SA,SBSP3.SA,SLCE3.SA,SMTO3.SA,SOMA3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,TRPL4.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VAMO3.SA,VBBR3.SA,VIVA3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA
2000-04-04 00:00:00,1516.0,,,,,,,2494800,2426180,,,,,4448000000,0,9600,,,2673686,,,0,1014284,,,3859200,,0,,,1701,,203276,,,,,,2570000,1650000,,,,,20149918,,,,0.0,,,,,,,,3395840000,33208320000,,,,0.0,,,,,,,,,6049,,,,,,,,92409,,982350,1036800,,,,184,0,
2000-04-05 00:00:00,8948.0,,,,,,,1004400,4754003,,,,,4296000000,0,10400,,,2793960,,,0,3462972,,,2368800,,0,,,991,,476214,,,,,,5370000,120000,,,,,7558956,,,,0.0,,,,,,,,6502400000,40258560000,,,,0.0,,,,,,,,,5381,,,,,,,,224422,,2787750,566400,,,,140,0,
2000-04-06 00:00:00,4474.0,,,,,,,738000,885228,,,,,2576000000,0,12000,,,2165660,,,0,3895093,,,1137600,,0,,,1069,,395132,,,,,,2170000,90000,,,,,6809628,,,,1933.0,,,,,,,,4524800000,24975360000,,,,0.0,,,,,,,,,1964,,,,,,,,95409,,1641600,3528000,,,,227,0,
2000-04-07 00:00:00,52098.0,,,,,,,1780200,393434,,,,,4376000000,0,30400,,,706145,,,0,2839797,,,684000,,16000,,,462,,41112,,,,,,6790000,1310000,,,,,5130161,,,,0.0,,,,,,,,2676480000,19161600000,,,,0.0,,,,,,,,,1816,,,,,,,,86608,,1089000,115200,,,,316,0,
2000-04-10 00:00:00,1820.0,,,,,,,991800,459007,,,,,1340000000,0,28800,,,885448,,,0,1114312,,,993600,,96000,,,553,,66236,,,,,,2400000,660000,,,,,5172720,,,,0.0,,,,,,,,659200000,13194240000,,,,0.0,,,,,,,,,1393,,,,,,,,35003,,365850,1420800,,,,236,0,
2000-04-11 00:00:00,14787.0,,,,,,,1510200,1311449,,,,,2208000000,0,20800,,,1515593,,,0,4620297,,,3852000,,96000,,,774,,223832,,,,,,740000,70000,,,,,5698184,,,,0.0,,,,,,,,1765120000,21875200000,,,,0.0,,,,,,,,,2620,,,,,,,,96109,,959400,1800000,,,,75,0,
2000-04-12 00:00:00,227.0,,,,,,,1692000,491793,,,,,3596000000,0,25600,,,2151641,,,42101,2617735,,,3427200,,0,,,1225,,406552,,,,,,3470000,60000,,,,,13521102,,,,1503.0,,,,,,,,4574720000,45626880000,,,,0.0,,,,,,,,,5604,,,,,,,,167616,,1667250,0,,,,240,0,
2000-04-13 00:00:00,0.0,,,,,,,604800,2622898,,,,,8184000000,0,24000,,,792107,,,0,2082584,,,2332800,,0,,,1147,,202134,,,,,,1780000,2500000,,,,,5078746,,,,0.0,,,,,,,,1996800000,40263680000,,,,0.0,,,,,,,,,1906,,,,,,,,31603,,1836450,96000,,,,88,0,
2000-04-14 00:00:00,1895.0,,,,,,,1191600,2786829,,,,,7848000000,0,0,,,1684197,,,33638,2763776,,,5544000,,8000,,,1748,,465936,,,,,,4110000,10000,,,,,11347413,,,,0.0,,,,,,,,3351040000,0,,,,0.0,,,,,,,,,5297,,,,,,,,148114,,1759050,1497600,,,,0,0,
2000-04-17 00:00:00,303.0,,,,,,,811800,2754043,,,,,6604000000,0,20800,,,1390892,,,31523,5436526,,,23263200,,8000,,,1232,,316334,,,,,,7360000,410000,,,,,20022242,,,,429.0,,,,,,,,2693120000,66396160000,,,,0.0,,,,,,,,,2428,,,,,,,,106810,,1876500,1396800,,,,269,0,
2000-04-18 00:00:00,4019.0,,,,,,,1535400,2065532,,,,,5568000000,0,48800,,,2442363,,,23060,6004686,,,10051200,,0,,,1437,,251240,,,,,,7340000,1130000,,,,,19065288,,,,0.0,,,,,,,,5935360000,50900480000,,,,0.0,,,,,,,,,2962,,,,,,,,204420,,1901250,638400,,,,162,0,
2000-04-19 00:00:00,151.0,,,,,,,619200,983586,,,,,3480000000,0,0,,,1035606,,,0,2231626,,,10684800,,0,,,545,,197566,,,,,,4130000,830000,,,,,14717664,,,,0.0,,,,,,,,1543680000,38799360000,,,,0.0,,,,,,,,,2849,,,,,,,,110411,,1961550,936000,,,,198,0,
2000-04-20 00:00:00,227.0,,,,,,,516600,1311449,,,,,1096000000,0,0,,,388859,,,0,2946827,,,4694400,,120000,,,476,,76514,,,,,,410000,130000,,,,,8133620,,,,0.0,,,,,,,,410880000,17896960000,,,,0.0,,,,,,,,,2455,,,,,,,,33203,,371250,777600,,,,142,0,
2000-04-21 00:00:00,0.0,,,,,,,0,0,,,,,0,0,0,,,0,,,0,0,,,0,,0,,,0,,0,,,,,,0,0,,,,,0,,,,0.0,,,,,,,,0,0,,,,0.0,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,
2000-04-24 00:00:00,0.0,,,,,,,657000,2819615,,,,,2316000000,0,800,,,2176359,,,0,4189176,,,1339200,,40000,,,840,,214696,,,,,,3750000,1130000,,,,,10092794,,,,0.0,,,,,,,,450560000,20638720000,,,,0.0,,,,,,,,,973,,,,,,,,40604,,1261800,6235200,,,,69,0,
2000-04-25 00:00:00,0.0,,,,,,,559800,885228,,,,,5096000000,0,1600,,,1431844,,,0,4735329,,,1562400,,8000,,,656,,375718,,,,,,2520000,1430000,,,,,8536329,,,,0.0,,,,,,,,1877760000,38284800000,,,,0.0,,,,,,,,,2928,,,,,,,,141914,,1678050,91200,,,,169,0,
2000-04-26 00:00:00,379.0,,,,,,,878400,2131104,,,,,3620000000,0,0,,,1820704,,,0,3951109,,,19317600,,0,,,557,,602976,,,,,,5060000,140000,,,,,9175938,,,,0.0,,,,,,,,1067520000,22627840000,,,,0.0,,,,,,,,,6395,,,,,,,,58905,,1319850,2188800,,,,400,0,
2000-04-27 00:00:00,4095.0,,,,,,,2665800,1213090,,,,,10128000000,0,2400,,,2239447,,,0,4833357,,,19526400,,8000,,,759,,692052,,,,,,6110000,550000,,,,,13389244,,,,0.0,,,,,,,,1830400000,43991040000,,,,0.0,,,,,,,,,3797,,,,,,,,94709,,2937600,1521600,,,,397,0,
2000-04-28 00:00:00,75.0,,,,,,,921600,4163851,,,,,6680000000,0,7200,,,3372822,,,0,4738330,,,6091200,,8000,,,1895,,584704,,,,,,2480000,1560000,,,,,13471901,,,,0.0,,,,,,,,3796480000,25940480000,,,,0.0,,,,,,,,,9073,,,,,,,,196219,,1425150,9720000,,,,537,0,
2000-05-01 00:00:00,0.0,,,,,,,0,0,,,,,0,0,0,,,0,,,0,0,,,0,,0,,,0,,0,,,,,,0,0,,,,,0,,,,0.0,,,,,,,,0,0,,,,0.0,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,
2000-05-02 00:00:00,0.0,,,,,,,1828800,1672097,,,,,4528000000,0,0,,,1759091,,,0,3301927,,,3924000,,0,,,1030,,300346,,,,,,439311,65,,,,,18344989,,,,0.0,,,,,,,,3118080000,19975680000,,,,0.0,,,,,,,,,3459,,,,,,,,199919,,1858500,81600,,,,474,0,
2000-05-03 00:00:00,7735.0,,,,,,,441000,524579,,,,,3624000000,0,0,,,1063645,,,0,767215,,,5608800,,0,,,202,,142750,,,,,,312530,111,,,,,15055427,,,,0.0,,,,,,,,2051840000,20416000000,,,,0.0,,,,,,,,,3801,,,,,,,,73807,,811800,2064000,,,,294,0,
2000-05-04 00:00:00,15167.0,,,,,,,275400,1606525,,,,,6572000000,0,347200,,,1169161,,,0,5297487,,,5328000,,0,,,390,,332322,,,,,,602947,103,,,,,20713513,,,,0.0,,,,,,,,1176320000,21488640000,,,,0.0,,,,,,,,,2549,,,,,,,,98009,,1013400,1828800,,,,343,0,
2000-05-05 00:00:00,1289.0,,,,,,,423000,327862,,,,,3276000000,0,257600,,,1268774,,,0,1375386,,,11880000,,112000,,,606,,234110,,,,,,676657,119,,,,,10839661,,,,0.0,,,,,,,,1958400000,17635840000,,,,0.0,,,,,,,,,2039,,,,,,,,71407,,2445750,1752000,,,,350,0,
2000-05-08 00:00:00,0.0,,,,,,,487800,1540952,,,,,4904000000,0,800,,,1074713,,,0,532149,,,1699200,,0,,,715,,127904,,,,,,250614,167,,,,,11546430,,,,0.0,,,,,,,,408320000,17551360000,,,,0.0,,,,,,,,,2849,,,,,,,,100410,,1642050,787200,,,,143,27040,
2000-05-09 00:00:00,75.0,,,,,,,486000,590152,,,,,3452000000,0,108000,,,1493088,,,0,512143,,,1677600,,0,,,1378,,540166,,,,,,306633,216,,,,,15075353,,,,0.0,,,,,,,,1107200000,26621440000,,,,0.0,,,,,,,,,1921,,,,,,,,103010,,1068750,120000,,,,423,0,
2000-05-10 00:00:00,75.0,,,,,,,700200,2262249,,,,,4400000000,0,61600,,,1214540,,,0,369103,,,1605600,,0,,,1210,,276364,,,,,,511547,51,,,,,6608397,,,,0.0,,,,,,,,2255360000,26841600000,,,,0.0,,,,,,,,,3045,,,,,,,,43204,,749250,8472000,,,,374,0,
2000-05-11 00:00:00,0.0,,,,,,,738000,819655,,,,,2728000000,0,19200,,,651173,,,0,506142,,,3045600,,0,,,892,,66236,,,,,,1376902,276,,,,,4649470,,,,0.0,,,,,,,,1895680000,36037120000,,,,0.0,,,,,,,,,4235,,,,,,,,49204,,966150,758400,,,,413,0,
2000-05-12 00:00:00,0.0,,,,,,,802800,491793,,,,,3732000000,0,0,,,689911,,,0,1697476,,,2304000,,0,,,935,,180436,,,,,,529237,27,,,,,5040616,,,,0.0,,,,,,,,2392320000,26560000000,,,,0.0,,,,,,,,,2152,,,,,,,,154815,,696150,1238400,,,,265,0,
2000-05-15 00:00:00,75.0,,,,,,,264600,3999920,,,,,5308000000,0,8000,,,690281,,,0,330092,,,2685600,,0,,,957,,95928,,,,,,4798521,111,,,,,10276067,,,,0.0,,,,,,,,1740800000,13186560000,,,,0.0,,,,,,,,,424,,,,,,,,161816,,1846800,2126400,,,,149,0,
2000-05-16 00:00:00,0.0,,,,,,,828000,2131104,,,,,3772000000,360,38400,,,1397902,,,8251,2810789,,,6624000,,0,,,1133,,339174,,,,,,2902699,676,,,,,8147151,,,,0.0,,,,,,,,1209600000,27993600000,,,,0.0,,,,,,,,,4884,,,,,,,,142314,,1368900,369600,,,,133,0,
2000-05-17 00:00:00,0.0,,,,,,,561600,754083,,,,,2356000000,0,36000,,,461540,,,0,866243,,,4204800,,0,,,547,,147318,,,,,,215233,1,,,,,5347136,,,,0.0,,,,,,,,1085440000,12966400000,,,,0.0,,,,,,,,,3031,,,,,,,,74107,,504900,1334400,,,,71,0,
2000-05-18 00:00:00,7735.0,,,,,,,268200,1049159,,,,,1240000000,0,8800,,,456375,,,0,570160,,,727200,,0,,,208,,58242,,,,,,1903192,125,,,,,2969756,,,,0.0,,,,,,,,3537920000,23644160000,,,,0.0,,,,,,,,,2265,,,,,,,,49404,,604800,96000,,,,65,0,
2000-05-19 00:00:00,0.0,,,,,,,187200,3180264,,,,,4504000000,0,0,,,1018634,,,16713,387108,,,10281600,,0,,,973,,208986,,,,,,458476,3,,,,,7359939,,,,0.0,,,,,,,,985600000,23654400000,,,,0.0,,,,,,,,,1301,,,,,,,,118611,,971550,432000,,,,82,0,
2000-05-22 00:00:00,3791.0,,,,,,,2345400,1672097,,,,,4452000000,0,0,,,1690100,,,0,2299645,,,8208000,,0,,,1286,,342600,,,,,,1536116,427,,,,,6062761,,,,0.0,,,,,,,,3284480000,20034560000,,,,0.0,,,,,,,,,2302,,,,,,,,206420,,1819350,566400,,,,145,0,
2000-05-23 00:00:00,0.0,,,,,,,469800,688510,,,,,3448000000,0,24000,,,2986176,,,0,976274,,,3837600,,0,,,378,,179294,,,,,,1298770,17,,,,,8124764,,,,0.0,,,,,,,,7055360000,24501760000,,,,0.0,,,,,,,,,1918,,,,,,,,80608,,1042650,278400,,,,196,0,
2000-05-24 00:00:00,75.0,,,,,,,405000,4426140,,,,,3672000000,0,56000,,,851506,,,0,944265,,,3650400,,0,,,850,,211270,,,,,,2142012,839,,,,,4016502,,,,0.0,,,,,,,,4143360000,38970880000,,,,0.0,,,,,,,,,2997,,,,,,,,109510,,1033200,2385600,,,,584,0,
2000-05-25 00:00:00,0.0,,,,,,,567000,622938,,,,,1824000000,0,4000,,,1111238,,,0,1320370,,,21124800,,0,,,832,,105064,,,,,,4223583,67,,,,,4067917,,,,0.0,,,,,,,,3498240000,38474240000,,,,0.0,,,,,,,,,9536,,,,,,,,50605,,5045850,2332800,,,,1086,0,
2000-05-26 00:00:00,227.0,,,,,,,138600,459007,,,,,3144000000,0,22400,,,1545477,,,0,923259,,,4255200,,0,,,1082,,197566,,,,,,794593,131,,,,,5738528,,,,0.0,,,,,,,,1205760000,26065920000,,,,0.0,,,,,,,,,4131,,,,,,,,52405,,1044450,8054400,,,,181,0,
2000-05-29 00:00:00,75.0,,,,,,,799200,1409807,,,,,1256000000,0,80800,,,639736,,,0,508142,,,1648800,,0,,,363,,75372,,,,,,1314986,3,,,,,869869,,,,0.0,,,,,,,755896.0,976640000,11112960000,,,,0.0,,,,,,,,,992,,,,,,,,48204,,949050,187200,,,,0,0,
2000-05-30 00:00:00,0.0,,,,,,,671400,1114731,,,,,2528000000,360,16000,,,1741382,,,1904,2754773,,,6624000,,48000,,,1173,,179294,,,,,,3828497,354,,,,,3162131,,,,0.0,,,,,,,0.0,4945920000,23626240000,,,,0.0,,,,,,,,,5990,,,,,,,,578557,,1721700,460800,,,,561,6760,
2000-05-31 00:00:00,151.0,,,,,,,765000,3967133,,,,,5372000000,360,40000,,,1043354,,,6135,2036571,,,8287200,,40000,,,1000,,159880,,,,,,3426040,403,,,,,6570513,,,,0.0,,,,,,,0.0,8158720000,26045440000,,,,0.0,,,,,,,,,3636,,,,,,,,1053805,,2227050,1560000,,,,546,27040,
2000-06-01 00:00:00,0.0,,,,,,,608400,426220,,,,,4336000000,0,97600,,,1475010,,,0,121033,,,14450400,,1632000,,,1289,,149602,,,,,,2345452,37,,,,,5029546,,,,0.0,,,,,,,0.0,4921600000,27148800000,,,,0.0,,,,,,,,,2407,,,,,,,,426542,,1143000,177600,,,,873,0,
2000-06-02 00:00:00,12209.0,,,,,,,905400,4688430,,,,,6620000000,360,21600,,,2341274,,,0,1537431,,,6508800,,8000,,,2163,,328896,,,,,,2758228,196,,,,,9207181,,,,0.0,,,,,,,0.0,9228800000,51576320000,,,,1872000.0,,,,,,,,,7921,,,,,,,,328032,,2288250,600000,,,,1823,0,
2000-06-05 00:00:00,0.0,,,,,,,837000,1901601,,,,,5632000000,0,11200,,,1441068,,,0,5044416,,,1490400,,0,,,952,,191856,,,,,,1662897,89,,,,,16862324,,,,0.0,,,,,,,0.0,7645440000,22650880000,,,,0.0,,,,,,,,,4289,,,,,,,,297429,,1048950,3244800,,,,186,0,
2000-06-06 00:00:00,0.0,,,,,,,0,0,,,,,0,0,0,,,0,,,0,0,,,0,,0,,,0,,0,,,,,,0,0,,,,,0,,,,0.0,,,,,,,0.0,0,0,,,,0.0,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,
2000-06-07 00:00:00,758.0,,,,,,,509400,1147518,,,,,3984000000,0,45600,,,1971599,,,0,1031289,,,8805600,,0,,,3136,,427108,,,,,,1300244,614,,,,,11962422,,,,0.0,,,,,,,0.0,5758720000,23697920000,,,,0.0,,,,,,,,,2745,,,,,,,,321332,,2117700,3278400,,,,828,0,
2000-06-08 00:00:00,3033.0,,,,,,,664200,2032746,,,,,4908000000,0,2400,,,3265093,,,0,3816071,,,8157600,,0,,,2165,,370008,,,,,,1937098,495,,,,,6449725,,,,0.0,,,,,,,0.0,4131840000,28997120000,,,,0.0,,,,,,,,,6729,,,,,,,,243124,,2006100,787200,,,,841,0,
2000-06-09 00:00:00,0.0,,,,,,,86400,1770456,,,,,5808000000,0,13600,,,1702644,,,6135,5575565,,,8964000,,0,,,1921,,1050640,,,,,,1518426,165,,,,,5863744,,,,9452.0,,,,,,,0.0,3005440000,10813440000,,,,0.0,,,,,,,,,2081,,,,,,,,500150,,2006100,57600,,,,483,0,
2000-06-12 00:00:00,3791.0,,,,,,,918000,2655684,,,,,6644000000,0,800,,,1055159,,,0,1788502,,,2455200,,0,,,790,,174726,,,,,,511547,539,,,,,4036675,,,,0.0,,,,,,,0.0,755200000,6832640000,,,,0.0,,,,,,,,,1760,,,,,,,,816481,,1544850,6124800,,,,155,0,
2000-06-13 00:00:00,0.0,,,,,,,604800,1704883,,,,,9648000000,0,114400,,,2631259,,,0,2645742,,,4284000,,0,,,1840,,359730,,,,,,676657,308,,,,,4423392,,,,0.0,,,,,,,0.0,1881600000,21562880000,,,,0.0,,,,,,,,,2864,,,,,,,,523052,,775350,518400,,,,636,0,
2000-06-14 00:00:00,0.0,,,,,,,1733400,3016333,,,,,8976000000,0,57600,,,2864427,,,0,4547276,,,12981600,,0,,,1878,,980978,,,,,,875674,198,,,,,6946160,,,,0.0,,,,,,,0.0,2339840000,27604480000,,,,624000.0,,,,,,,,,2503,,,,,,,,500150,,1866150,288000,,,,940,0,
2000-06-15 00:00:00,0.0,,,,,,,2260800,590152,,,,,4484000000,0,57600,,,1933968,,,0,1258353,,,6199200,,0,,,2092,,269512,,,,,,1879605,147,,,,,3703339,,,,0.0,,,,,,,0.0,2488320000,21391360000,,,,0.0,,,,,,,,,1866,,,,,,,,226322,,3670200,4084800,,,,1364,0,
2000-06-16 00:00:00,606.0,,,,,,,1515600,1540952,,,,,6600000000,0,80000,,,3530358,,,1904,716201,,,8755200,,0,,,2303,,161022,,,,,,1456509,624,,,,,8323781,,,,0.0,,,,,,,0.0,3351040000,36892160000,,,,0.0,,,,,,,,,3799,,,,,,,,149214,,8717850,4128000,,,,5599,0,
2000-06-19 00:00:00,910.0,,,,,,,1173600,1540952,,,,,2468000000,0,260800,,,4016617,,,0,4242191,,,13406400,,0,,,3036,,357446,,,,,,3300733,1078,,,,,7265965,,,,0.0,,,,,,,0.0,4734720000,68078080000,,,,0.0,,,,,,,,,7795,,,,,,,,126012,,3622050,1435200,,,,1932,0,
2000-06-20 00:00:00,8872.0,,,,,,,1297800,2721257,,,,,2492000000,0,20000,,,3540689,,,0,1269356,,,5292000,,0,,,1511,,170158,,,,,,2488449,155,,,,,5349350,,,,0.0,,,,,,,0.0,3251200000,17233920000,,,,0.0,,,,,,,,,7232,,,,,,,,97709,,2733300,211200,,,,1330,0,
2000-06-21 00:00:00,16759.0,,,,,,,1234800,3803202,,,,,7056000000,0,148000,,,3919587,,,0,5771620,,,8539200,,8000,,,2268,,528746,,,,,,5383778,358,,,,,17340802,,,,0.0,,,,,,,0.0,2892800000,38213120000,,,,0.0,,,,,,,,,13989,,,,,,,,106710,,6060600,1382400,,,,2542,0,
2000-06-22 00:00:00,0.0,,,,,,,0,0,,,,,0,0,0,,,0,,,0,0,,,0,,0,,,0,,0,,,,,,0,0,,,,,0,,,,0.0,,,,,,,0.0,0,0,,,,0.0,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,
2000-06-23 00:00:00,129374.0,,,,,,,563400,1606525,,,,,5344000000,0,0,,,1752081,,,0,6278762,,,6062400,,0,,,1583,,527604,,,,,,1985747,628,,,,,7006431,,,,0.0,,,,,,,0.0,27763200,28073600,,,,0.0,,,,,,,,,4849,,,,,,,,267626,,2656800,2438400,,,,1863,0,
2000-06-26 00:00:00,0.0,,,,,,,1828800,918014,,,,,4920000000,0,64800,,,1871986,,,0,3269918,,,4442400,,0,,,1023,,352878,,,,,,1390170,857,,,,,7341980,,,,0.0,,,,,,,0.0,36313600,23228800,,,,0.0,,,,,,,,,7365,,,,,,,,80108,,2823750,547200,,,,324,0,
2000-06-27 00:00:00,0.0,,,,,,,1283400,1180304,,,,,3280000000,0,73600,,,1454718,,,0,4398234,,,7027200,,8000,,,1611,,174726,,,,,,1571497,753,,,,,7104833,,,,0.0,,,,,,,755896.0,51481600,28342400,,,,0.0,,,,,,,,,5034,,,,,,,,131913,,1320300,273600,,,,644,0,
2000-06-28 00:00:00,3412.0,,,,,,,700200,2458967,,,,,5100000000,0,76000,,,1324115,,,0,3617015,,,5659200,,8000,,,246,,310624,,,,,,2438326,282,,,,,5993388,,,,0.0,,,,,,,755896.0,58662400,25206400,,,,0.0,,,,,,,,,5185,,,,,,,,105210,,2079000,528000,,,,398,0,
2000-06-29 00:00:00,0.0,,,,,,,372600,2524539,,,,,5064000000,0,36800,,,917915,,,0,7584129,,,2822400,,40000,,,546,,301488,,,,,,3196065,439,,,,,2562866,,,,0.0,,,,,,,0.0,45388800,15392000,,,,0.0,,,,,,,,,3671,,,,,,,,89408,,2381400,1401600,,,,320,0,
2000-06-30 00:00:00,9782.0,,,,,,,502200,2393394,,,,,7068000000,0,160000,,,921973,,,0,2521708,,,11354400,,0,,,633,,556154,,,,,,1845698,155,,,,,7283924,,,,0.0,,,,,,,755896.0,67878400,15942400,,,,0.0,,,,,,,,,3459,,,,,,,,48904,,2700000,724800,,,,354,0,
2000-07-03 00:00:00,227.0,,,,,,,298800,2196677,,,,,6148000000,0,11200,,,1916997,,,0,1701477,,,11520000,,80000,,,1034,,276364,,,,,,1297296,179,,,,,8520584,,,,0.0,,,,,,,0.0,23910400,22694400,,,,0.0,,,,,,,,,2791,,,,,,,,100310,,2523600,528000,,,,355,0,
2000-07-04 00:00:00,15015.0,,,,,,,739800,6327742,,,,,5632000000,0,20800,,,1456932,,,0,1995560,,,11030400,,8000,,,1053,,232968,,,,,,3312527,550,,,,,7019962,,,,0.0,,,,,,,0.0,25280000,21155200,,,,0.0,,,,,,,,,7837,,,,,,,,396539,,3919950,1670400,,,,134,0,
2000-07-05 00:00:00,0.0,,,,,,,459000,9180144,,,,,7620000000,489754,70400,,,3474280,,,0,4344219,,,13298400,,8000,,,1300,,332322,,,,,,5476653,578,,,,,21326062,,,,0.0,,,,,,,0.0,65740800,40316800,,,,0.0,,,,,,,,,15162,,,,,,,,499549,,4651200,628800,,,,60,0,
2000-07-06 00:00:00,0.0,,,,,,,1458000,1278662,,,,,6708000000,0,196000,,,2645278,,,0,2832795,,,3564000,,0,,,1364,,274080,,,,,,3719406,566,,,,,10302881,,,,0.0,,,,,,,0.0,42304000,29712000,,,,0.0,,,,,,,,,10112,,,,,,,,548154,,2288250,2712000,,,,69,0,
2000-07-07 00:00:00,379.0,,,,,,,959400,4032706,,,,,5792000000,1890,64800,,,2272283,,,0,4147164,,,13687200,,40000,,,2028,,378002,,,,,,2274690,865,,,,,17130714,,,,0.0,,,,,,,0.0,59673600,48684800,,,,0.0,,,,,,,,,10469,,,,,,,,473347,,2444400,33600,,,,76,0,
2000-07-10 00:00:00,75.0,,,,,,,1247400,5049079,,,,,6116000000,0,50400,,,1475748,,,0,1640460,,,6703200,,48000,,,700,,119910,,,,,,4870756,258,,,,,15285687,,,,0.0,,,,,,,0.0,38758400,26758400,,,,0.0,,,,,,,,,6996,,,,,,,,97709,,1063350,883200,,,,112,0,
2000-07-11 00:00:00,455.0,,,,,,,844200,3081905,,,,,7856000000,0,22400,,,1270250,,,14597,2061578,,,5040000,,0,,,1137,,146176,,,,,,2085993,1481,,,,,8059819,,,,0.0,,,,,,,0.0,38438400,55961600,,,,0.0,,,,,,,,,3676,,,,,,,,202020,,1662750,168000,,,,75,0,
2000-07-12 00:00:00,75.0,,,,,,,613800,1508166,,,,,4732000000,0,40800,,,2255312,,,0,2157605,,,25847998,,104000,,,1130,,212412,,,,,,2675673,582,,,,,11752089,,,,18261.0,,,,,,,0.0,77145600,48240000,,,,0.0,,,,,,,,,4078,,,,,,,,164016,,4445100,24201600,,,,65,0,
2000-07-13 00:00:00,227.0,,,,,,,275400,1934387,,,,,6424000000,0,37600,,,1220074,,,0,715200,,,5400000,,8000,,,1103,,316334,,,,,,1664371,77,,,,,5915159,,,,0.0,,,,,,,0.0,23372800,28204800,,,,0.0,,,,,,,,,3047,,,,,,,,139013,,2619000,379200,,,,61,0,
2000-07-14 00:00:00,75.0,,,,,,,981000,819655,,,,,3112000000,0,13600,,,1047412,,,0,1189333,,,12470400,,16000,,,814,,478498,,,,,,1620145,672,,,,,5555009,,,,0.0,,,,,,,0.0,26457600,27990400,,,,0.0,,,,,,,,,1610,,,,,,,,116511,,1836900,19200,,,,60,0,
2000-07-17 00:00:00,16304.0,,,,,,,239400,2426180,,,,,5988000000,0,12000,,,1561710,,,0,1933542,,,5666400,,0,,,1067,,300346,,,,,,2680095,698,,,,,8404225,,,,0.0,,,,,,,0.0,194649600,78153600,,,,0.0,,,,,,,,,4018,,,,,,,,78407,,2884500,302400,,,,48,0,
2000-07-18 00:00:00,758.0,,,,,,,327600,6950680,,,,,6052000000,0,26400,,,1843578,,,0,1291362,,,4744800,,0,,,1433,,368866,,,,,,2742012,113,,,,,10450483,,,,0.0,,,,,,,0.0,40691200,37033600,,,,0.0,,,,,,,,,3903,,,,,,,,48804,,2913750,604800,,,,37,0,
2000-07-19 00:00:00,19565.0,,,,,,,558000,6852321,,,,,7956000000,0,75200,,,1094267,,,0,1307367,,,4377600,,0,,,1285,,520752,,,,,,381817,264,,,,,8301395,,,,0.0,,,,,,,0.0,41075200,30892800,,,,0.0,,,,,,,,,3793,,,,,,,,80008,,3310200,0,,,,27,0,
2000-07-20 00:00:00,0.0,,,,,,,234000,3999920,,,,,4084000000,0,43200,,,1759460,,,8251,520146,,,24616799,,16000,,,751,,295778,,,,,,1115969,95,,,,,7494011,,,,0.0,,,,,,,0.0,35980800,37116800,,,,0.0,,,,,,,,,4358,,,,,,,,81808,,2980350,254400,,,,20,0,
2000-07-21 00:00:00,0.0,,,,,,,473400,1475380,,,,,7532000000,0,100000,,,2052396,,,0,2805787,,,19389600,,32000,,,1608,,382570,,,,,,2895328,276,,,,,10555773,,,,0.0,,,,,,,0.0,32921600,53036800,,,,0.0,,,,,,,,,4339,,,,,,,,163516,,1233900,1099200,,,,22,0,
2000-07-24 00:00:00,0.0,,,,,,,342000,2819615,,,,,9484000000,18909,18400,,,2077853,,,0,2796785,,,7164000,,0,,,1869,,287784,,,,,,1115969,186,,,,,8956749,,,,0.0,,,,,,,0.0,29606400,26806400,,,,0.0,,,,,,,,,4513,,,,,,,,633563,,2391300,638400,,,,77,0,
2000-07-25 00:00:00,75.0,,,,,,,297000,2983546,,,,,3220000000,0,26400,,,1424465,,,0,2891811,,,7999200,,0,,,1183,,73088,,,,,,1213266,145,,,,,4629297,,,,214.0,,,,,,,0.0,50393600,59932800,,,,0.0,,,,,,,,,3388,,,,,,,,298229,,3206700,9600,,,,21,0,
