,ABEV3.SA,ALPA4.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BEEF3.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,CCRO3.SA,CMIG4.SA,CPFE3.SA,CPLE6.SA,CSAN3.SA,CSNA3.SA,CYRE3.SA,DXCO3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,HYPE3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,LREN3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,PRIO3.SA,RADL3.SA,RENT3.SA,SANB11.SA,SBSP3.SA,SLCE3.SA,SMTO3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,TRPL4.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA
2022-05-30,1.9634849932443288e-12,0.009323700719067575,1.4159060085685037e-12,1.90787656732409e-12,1.6943001286561634e-12,1.1555746899768126e-12,4.169327704023996e-12,1.5587295362360966e-12,4.900548597898387e-13,4.700709827700373e-13,6.895931472030175e-13,9.38120091082179e-13,8.383860783702397e-13,6.250526710595176e-13,4.495096785291083e-13,3.1416020760194004e-13,2.502433667552363e-12,0.08926817774131274,4.4447134829765336e-13,5.171689479997212e-13,3.315932493814596e-13,1.4758381698568063e-12,1.2067753926916432e-12,1.136753684522741e-12,2.8815450766863754e-13,7.500603914564173e-12,7.000005551992457e-13,7.922372238255507e-13,2.1314341424101e-12,1.475996418679768e-12,1.0467510658975058e-12,0.005016588006808859,8.879370849399266e-13,0.05275718666312982,5.06254180143217e-13,4.939888012694752e-13,0.00167160752366611,0.005228396748091848,2.1995020167022884e-12,8.668519823017291e-13,0.02340691000604386,1.1174851681179156e-12,8.125178319719122e-13,7.833860092380094e-13,0.061909526422023464,7.786207200181286e-13,0.07166415179454447,0.23465760789635307,1.1215646566930487e-12,0.002897231287372952,0.15814313808866937,2.018970882796957e-13,2.972726466292186e-13,0.08929891353428844,0.19475686351655433,1.349227676485884e-12,4.2639496058068647e-13
2022-06-14,1.0174730749656994e-11,0.013576217073903753,1.109265735442522e-11,1.3243805647959629e-11,1.3673543661040795e-11,5.498733709849903e-12,9.997901416757338e-12,7.529726067635537e-12,2.753823128630904e-12,2.5192194866430267e-12,3.815973587023252e-12,5.749947151884834e-12,5.364445198866524e-12,2.8718374142654705e-12,1.9971390059056882e-12,1.6540503348258335e-12,1.5478667024355083e-11,0.08276769862006786,2.6408658371303543e-12,2.748871688007926e-12,1.6491169275423865e-12,4.996303507905864e-12,7.753355666072256e-12,6.4237619998229155e-12,1.5412855120852374e-12,6.696245461232738e-10,3.864165917761466e-12,4.370305558036913e-12,1.7997537130473966e-11,9.865687525278519e-12,7.145120325363909e-12,0.010246668018418198,4.002543506984282e-12,0.04742755786248367,2.5228826789498514e-12,2.6921503346886063e-12,0.001765498965275096,0.0113004581385168,1.1075173166476389e-11,5.181025725507813e-12,0.028610972966863074,4.883348041984433e-12,6.738400362686527e-12,5.373093920877361e-12,0.06133444134435715,3.4369861705484436e-12,0.0751267325893899,0.22829589117671156,5.0125849759512675e-12,2.6778149963979165e-11,0.17389606952900552,1.0328001461347781e-12,1.583322204121532e-12,0.08063045420576263,0.18502133856828795,4.4202096221332965e-12,2.1871198391459763e-12
2022-06-29,9.028979779701377e-11,0.018434449701059282,7.28503615801419e-11,8.952950314804264e-11,1.18213753015191e-10,4.204890335330541e-11,5.618580947218512e-11,1.0125235879418609e-10,1.651882747669342e-11,1.5794504562796173e-11,2.489810834043581e-11,3.472088861567833e-11,3.6246660399093625e-11,1.748578061111466e-11,1.6458725238944337e-11,1.149735385354753e-11,4.2924474717042746e-06,0.088693053201533,1.4907208787823082e-11,1.5229113862434608e-11,1.2501147501065078e-11,2.4986088941299758e-11,4.76413233266129e-11,3.623140386874232e-11,1.069622938435984e-11,1.8013584542577107e-10,2.6133543106657484e-11,2.8023967000750524e-11,7.295757118911825e-11,8.35193994804448e-11,6.343202199349864e-11,0.023632425850329666,2.637904730636365e-11,0.04379353182515709,1.5950091827671022e-11,1.5285001206727217e-11,0.0014261999096084528,0.009815413478791911,9.893071371245608e-11,2.6927268637968367e-11,0.0199568880683259,2.880231385122187e-11,3.8484623657421255e-11,3.125011498376308e-11,0.06027116513545419,1.8795515961195053e-11,0.0812030168482919,0.2141150140603417,2.7094737897035173e-11,2.664505474056424e-10,0.18850284613619514,5.86575456604695e-12,1.151644783695993e-11,0.07281363247246912,0.17733806883448905,4.2542118185764406e-11,1.5821470536680758e-11
2022-07-14,4.340190840386712e-12,0.011488063458118942,3.912431832015326e-12,2.85984583275533e-12,4.419411027093486e-12,8.920772609101287e-13,1.1559821252967475e-12,1.7970715613698966e-12,3.7251512817307283e-13,4.1028380867667925e-13,6.184306673611219e-13,7.697601005613416e-13,9.50266815679938e-13,4.4958653491979373e-13,3.434646833342748e-13,2.758969691074875e-13,5.382848296166355e-12,0.09406869065702153,3.633489997698612e-13,3.5877343232510463e-13,3.4093164257741547e-13,5.571914428414382e-13,1.0478624905568086e-12,7.893567198660877e-13,2.7141474826522597e-13,0.01049401441663213,5.386768771311104e-13,5.691707069791937e-13,1.5791408063820392e-12,2.699182637186831e-12,2.0958315167204678e-12,0.02954534033799941,5.659788601817533e-13,0.038831003017279445,3.200917956933303e-13,3.566715388113544e-13,0.0024392967938358795,0.013019067687274193,3.6125304059854425e-12,7.467390035012764e-13,0.020688108768528644,5.89597844120052e-13,1.193669200429161e-12,7.309692662350752e-13,0.05779589134470265,5.703369076206926e-13,0.07645552172421734,0.20466748966515302,7.148840888946445e-13,3.0072247304295716e-12,0.19508023979115102,1.4294107734079445e-13,2.6474665319454617e-13,0.06362877234986845,0.18179849993367395,1.2386917292548755e-12,3.274772761899659e-13
2022-07-29,4.767024830204605e-11,0.006743795798298618,6.450804068025803e-11,1.3915055471725423e-10,0.004238846101709361,1.0532953035729427e-11,1.5382321094683392e-11,1.7053309845619456e-11,5.5380383109481655e-12,5.0371242985138855e-12,6.148125228197917e-12,8.829917848137318e-12,1.3056930726401028e-11,6.084645421799216e-12,3.8524278535313495e-12,3.4099079093445252e-12,0.0005221179019531399,0.085570801980293,4.21213597370071e-12,4.139647027372049e-12,3.893966535308013e-12,6.230757525689407e-12,9.610542531103617e-12,7.728750775454682e-12,2.9592888973117157e-12,0.009632020879583857,7.374675170095272e-12,8.146186607328607e-12,1.4950292696873463e-11,9.342867247397241e-11,3.0392931576627356e-11,0.03444315410425078,5.794895429150339e-12,0.03304376228130474,3.5355381765625335e-12,3.946784199266059e-12,0.0023372739756430836,0.0163304165235296,2.9147977164845735e-11,4.062357543733626e-12,0.020577643352246076,7.026464722183676e-12,2.633921336732278e-11,1.141718106589952e-11,0.06089623511072967,9.005871555464287e-12,0.06949886964119789,0.18839227945993317,8.98396974154087e-12,3.373264564242038e-11,0.206383637611868,1.6730812893409869e-12,2.98354688543097e-12,0.06780577222245085,0.1935833723474375,1.6808848735725855e-11,3.789752573320434e-12
2022-08-15,4.7583907073729773e-11,0.01314185380170573,3.831200185545733e-11,9.419191939036889e-11,3.282413883205937e-10,1.6384741483019714e-11,3.140269658835571e-11,2.2853374371590282e-11,6.955450580139971e-12,6.86784309344575e-12,8.014663142774765e-12,1.1301899198509944e-11,2.2996923546894926e-11,8.491071309093918e-12,5.368551382504691e-12,4.544067224569592e-12,1.3109350308298312e-10,0.08654969025596156,6.031031219159482e-12,5.947875439392667e-12,5.840570233129947e-12,8.559898953479251e-12,1.3126772390668773e-11,1.2427908922278563e-11,3.962315689752368e-12,0.008849501574370503,9.21369408586013e-12,1.03451083945227e-11,1.9226579990649707e-11,6.085018069966853e-10,5.792973690797466e-11,0.032564312543349044,8.019403568936718e-12,0.036391882391615005,4.258861135851479e-12,5.250606537078253e-12,0.002261892911286172,0.008530875786188453,3.945842211547959e-11,2.6330179152611887e-11,0.030575340458914996,1.0344851562452961e-11,3.603517341245434e-11,1.6283435129154876e-11,0.05902600185688761,1.4190235051334641e-11,0.06377287706086568,0.18184330030815365,1.837835797308709e-11,1.763540008825989e-11,0.19812755531612494,2.252934685590555e-12,4.70798486377499e-12,0.07187332148461019,0.20649159248437732,1.1910146158198408e-11,4.815887692581029e-12
2022-08-30,6.886179653088849e-12,0.021284764938203134,6.220149870897943e-12,9.918347142281261e-12,2.2110593606989487e-11,2.6725722763395797e-12,3.878003552073324e-12,4.083071816072504e-12,1.3082442874991075e-12,1.2992456859828652e-12,1.104329630673016e-12,2.4303039153058916e-12,4.863060437661387e-12,1.1897020873215423e-12,7.823691994684514e-13,7.116136811930791e-13,5.380162453717367e-12,0.08409738682137766,9.309208072352405e-13,9.405573802212338e-13,8.220880558001171e-13,1.3781924704156073e-12,2.1158231424666375e-12,2.2184653586838617e-12,6.256733148309865e-13,0.004751907359101181,1.4026518561479653e-12,1.7515334364238369e-12,2.5279028212698858e-12,9.831554676854451e-11,6.498734792765488e-12,0.029696984882060254,1.0285412167369133e-12,0.03593349223506086,6.601956537248993e-13,8.220239987087842e-13,0.0022714256130590984,0.008136113842653503,5.564451432855873e-12,2.068986367593578e-12,0.029344675234319488,1.6174299476037176e-12,4.219859235729456e-12,4.523120132242181e-12,0.059392964620134485,1.5225860845897995e-12,0.07129185911826726,0.18062978791996462,2.4356152148905998e-12,1.7878530818360854e-12,0.19788463707820783,3.4942178665294677e-13,6.779970716246916e-13,0.062256997987347594,0.213027002125853,1.9385104146329327e-12,8.074255961907448e-13
2022-09-14,2.5760759526860983e-12,0.024471712791084357,1.5085943679855424e-12,3.742944987058589e-12,6.712052715667783e-12,8.497030790684085e-13,1.3444046833170968e-12,6.793689117789974e-13,3.955931418921833e-13,3.92378448105305e-13,3.477095900673667e-13,6.74178015756734e-13,9.731344274195651e-13,4.0212355576667347e-13,2.1471705849745021e-13,2.235773200971108e-13,1.177602268375537e-12,0.07446029455026859,2.8701330536252764e-13,2.7923232389674785e-13,2.616779519699149e-13,3.446165694157729e-13,5.796119358091541e-13,7.166003623089413e-13,2.0194340910512154e-13,0.0037055372841325474,4.588636709699595e-13,6.10855638526962e-13,7.705383394579792e-13,0.0042251378018229825,1.929632189913517e-12,0.036711284235940354,2.9454627227631357e-13,0.03175028667873023,2.0282398173456428e-13,2.836979711258789e-13,0.0023357153020363295,0.009089320289158752,1.5883636525079785e-12,4.967557140219222e-13,0.027616933800119342,4.769705927145422e-13,1.2083930942632717e-12,1.2119404625804064e-12,0.056846128590427716,5.006260228722494e-13,0.0674113305721463,0.18081033974340163,9.765205502754347e-13,5.593663373833786e-13,0.20160051789849193,1.159028288382482e-13,2.1769626418636776e-13,0.059654445269201946,0.2193110151553782,6.128192990061699e-13,2.576623492961822e-13
2022-09-29,1.7376291291482568e-10,0.022456519894322846,5.29341977296434e-11,1.1462487080110073e-10,1.6421489737194458e-10,5.8084725717920137e-11,6.282973970046369e-11,2.635202438487357e-11,1.7751087358646706e-11,1.8690117952219695e-11,1.4994434760851286e-11,4.582367039554309e-11,6.433790684604509e-11,2.0516532912899926e-11,1.0226381743580452e-11,1.2526578742769972e-11,4.603023587911821e-11,0.10760603111632293,1.3660830565074251e-11,1.3464110885733386e-11,1.3886254768198238e-11,1.7400598860880554e-11,3.0732551584043085e-11,4.91274905243788e-11,1.139784610171263e-11,0.007152540239263252,2.631796845712752e-11,3.3980779250621766e-11,4.512590160700139e-11,2.758390900685544e-10,7.574436123476802e-11,0.030346080331813637,1.8216356572101663e-11,0.03032269571573696,1.075783081970643e-11,1.5950366356732527e-11,0.002046497170581285,0.0011764428536408615,7.74935910816809e-11,2.4089038685422207e-11,0.017854660322579038,2.7475688228666475e-11,5.114297686232621e-11,4.8335214922839735e-11,0.05258512274142684,2.6526399202556237e-11,0.06771772174994004,0.1892517710899385,4.56195675602041e-11,3.741942274403844e-11,0.18701274320001815,5.4736457453085266e-12,1.1962794941614626e-11,0.07343136256797787,0.21103980904889705,3.4932795009798614e-11,1.1767059732468725e-11
2022-10-14,7.424104642952519e-10,0.017575824406870753,2.5653978869208272e-11,5.868245601523503e-11,7.099546471839846e-11,3.396449802283654e-11,4.379008709789366e-11,1.3033549193400649e-11,1.902704329863141e-11,1.1027344074045032e-11,7.803673156957653e-12,2.508691607035399e-11,2.8465998514099455e-11,1.3585118861612284e-11,6.0277976854011484e-12,6.900442299859661e-12,1.7772065234953454e-11,0.10384264279860043,7.443119801091586e-12,7.428490622549932e-12,9.246456710343387e-12,9.41921612561779e-12,1.88736227426068e-11,2.30227494909875e-11,6.7136072062732175e-12,0.006090962537594976,1.818322053744187e-11,2.5273359598828687e-11,3.362120527867509e-11,1.1437934345610696e-10,4.2701230795983196e-11,0.02567417691013579,1.1206428164308745e-11,0.035277009561316804,5.677414239544645e-12,1.0088636566145369e-11,0.0029045744339900137,0.012401743445587518,5.969415696808345e-11,3.7882500099226465e-11,0.027635580421008846,1.3213682981274221e-11,3.5926931255666e-11,2.1004757046181734e-11,0.05503254756474829,1.79485391072297e-11,0.07266331084475328,0.18536292190621412,2.8592022960923965e-11,2.299020737472764e-11,0.18537613180429133,3.1711697384556347e-12,7.093170077942919e-12,0.06201808950070729,0.20814448212381043,1.7961339986640975e-11,7.386522684430243e-12
2022-10-31,7.370050068226454e-12,0.013055358265297915,3.254629678298053e-12,5.646955694381112e-12,7.360510796384054e-12,6.650167667109565e-12,7.3716761942723e-12,1.4428120890214818e-12,1.9096574116346833e-12,1.5044330452807793e-12,1.0051799897162822e-12,2.5646401999853454e-12,3.822616679672582e-12,1.7933997651347474e-12,8.126334120321279e-13,8.530758047413985e-13,2.1310159518293948e-12,0.08688877790644108,9.065839813367329e-13,9.344316320333465e-13,1.1975046860951516e-12,1.2917960380667029e-12,2.9025613100508015e-12,2.5001418191713984e-12,8.546739179415496e-13,0.005798245246656483,2.386565126673178e-12,3.3788881996239157e-12,2.676371626259552e-12,7.014392651402009e-12,4.341666483676621e-12,0.04178337441651833,1.4186849716733603e-12,0.030601255123206536,8.491441714966182e-13,1.342703543678794e-12,7.40655265313305e-12,0.018315283549681087,1.0525993871467034e-11,2.6373225626338197e-12,0.021148917467743677,1.6251044555961884e-12,4.1667047658117985e-12,1.7643874548853219e-12,0.055206276975977256,1.926839626335037e-12,0.07281104430020963,0.18370454267547498,3.5476899421492043e-12,4.055667805711701e-12,0.20128840747009696,3.7351667979401163e-13,9.954873377813136e-13,0.06289169876265849,0.20650681770799906,2.6581508979027555e-12,8.655847525974517e-13
2022-11-30,0.024111653411202687,0.005348793823777425,1.2874789473084002e-11,3.280884574908334e-11,4.768377417118167e-11,2.4600425970274526e-11,1.6592798736129137e-11,4.729241817051686e-12,3.983457612862659e-12,5.55096011046058e-12,3.0676323743723715e-12,9.349331020293844e-12,9.286314172471115e-12,5.224082662832957e-12,1.7590639358819913e-12,2.586693724274779e-12,4.289023118771896e-12,0.10688420441811664,2.5731825353069067e-12,2.8833149708027715e-12,4.34500670332102e-12,2.87657098669141e-12,8.830261097908174e-12,8.747617684045667e-12,2.353109669908248e-12,3.6117258008371096e-10,5.62230909695584e-12,6.990369948840625e-12,1.096621269493137e-11,0.009965245196931654,2.549707809582068e-11,0.021207489966292615,5.445819566957522e-12,0.030849135680268206,2.826440354822147e-12,3.7307687506739785e-12,0.0040615337772562194,0.0398031993301895,1.7194352642264367e-11,7.288356572795847e-12,0.014008189500225355,4.280726410166157e-12,1.8396462772902506e-11,5.3665397072214314e-12,0.041943388316464957,7.130314274483709e-12,0.090499895897562,0.18571142258609694,5.538090389075821e-11,5.889579891445122e-12,0.18668195894800818,1.142465559587798e-12,2.219277191847461e-12,0.04840557484471314,0.19051831353122875,5.9759891781627685e-12,2.1536369855731942e-12
2022-12-15,0.03541977887265429,0.003998479670609389,6.639604464446372e-12,2.5583661647113572e-11,5.869966490577358e-11,1.6290275460859072e-10,1.8748674208839537e-11,2.5605503738313184e-12,2.5040259139553607e-12,3.269278950218967e-12,1.9120277562659624e-12,4.149678025673141e-12,5.4652956055292444e-12,3.3232712794401595e-12,1.2063408455414405e-12,1.5656539511105412e-12,2.6523653215719427e-12,0.12276005598636552,1.7579918643671196e-12,1.9650707514878845e-12,3.4119016786377903e-12,2.0869000421719686e-12,6.213538817819878e-12,7.072588451029315e-12,1.5142956208779282e-12,1.0793356619207857e-11,3.731880464949092e-12,4.693471619885241e-12,7.2396707708107224e-12,0.010927092436261887,1.1536517352819326e-11,0.009089196585104741,3.5018514656559236e-12,0.03825191403304544,1.76666229528946e-12,2.4554353500229963e-12,6.645938151038557e-12,0.016431069101419345,9.75247492811161e-12,8.042759627482831e-12,7.469824733738854e-10,2.3816340131333147e-12,2.0558943905897293e-11,4.245783638900956e-12,0.03734417359323355,3.58922982959376e-12,0.09419489481025062,0.17117012717364155,2.5109123335656314e-11,3.897973665987487e-12,0.19969717765779751,7.720544866854884e-13,1.5309783262204176e-12,0.06586654783329865,0.19484949103578367,4.523270927087803e-12,1.5771018577156753e-12
2023-01-16,0.038603939646601686,1.7052611658039078e-12,1.3511960989373121e-12,1.4864857585193991e-12,1.4381422185918274e-12,0.007791542534406519,2.5492619796517087e-12,3.1602545735897073e-13,3.4534192859724543e-13,4.816960349385885e-13,3.7158773822723104e-13,8.119436624521816e-13,1.1653059396395546e-12,3.988135044613066e-13,2.1038893764256682e-13,2.782859929042173e-13,4.2204618515987876e-13,0.149190021906914,3.4510081766272044e-13,3.969952399974464e-13,8.428996942965164e-13,3.39582565376239e-13,9.58462302212178e-13,1.3276581654517447e-12,2.668649013093575e-13,1.5672053179339573e-12,5.719591524760149e-13,7.22178591608928e-13,1.3622392026055331e-12,4.963244218442714e-12,1.7358538917662175e-12,0.003303406912532586,4.43606183580862e-13,0.031610567606180265,3.286148710679972e-13,3.972394672023978e-13,1.1836170741435137e-12,0.017333603955867805,1.369076601076627e-12,1.1687459591652076e-12,5.979549569254547e-12,3.695705341515791e-13,1.6964414375150498e-12,7.301490513447412e-13,0.04170055276872295,4.456610436289022e-13,0.11170394927633158,0.1750393470805957,3.5885098711220496e-12,4.947855056966256e-13,0.20139603159242872,1.391756083629501e-13,2.6962225586571367e-13,0.056172191732659534,0.16615484493839325,7.422207928733306e-13,2.8694033287431567e-13
2023-01-31,0.04519228967018139,3.069352491993329e-12,1.1199447507047642e-12,1.076715807123547e-12,1.0765593640246474e-12,0.004540078645200351,2.783470775666676e-12,2.146157098413369e-13,2.5572033242098067e-13,3.9162314499064955e-13,2.955933068062601e-13,6.401291236409916e-13,9.65257709880456e-13,3.0728592928097155e-13,1.6070865843716466e-13,2.1766116952121122e-13,3.731543767625728e-13,0.15597472324441536,2.8510032413094125e-13,3.3625282471110543e-13,1.0302249043747077e-12,2.72525477748225e-13,9.842304449712338e-13,1.8565815095147434e-12,2.041854086439603e-13,0.0010570582483477758,4.208665115906666e-13,5.237235728967737e-13,1.7753122690351288e-12,6.436063975423563e-12,1.5100133669295638e-12,0.0010738705756893297,3.872112955557684e-13,0.034543946715508596,2.382839250961219e-13,2.874776553210907e-13,8.447630191687754e-13,0.012616687603678123,1.4245948334052747e-12,4.7166590259981425e-12,0.004635171064745418,2.4880804674501446e-13,1.7405598050140971e-12,7.069846446494448e-13,0.04216988478612383,3.3904085195309043e-13,0.11527413533121059,0.18506815941374025,3.157177680520037e-12,3.602016002215991e-13,0.19953484156547385,1.0029952710054506e-13,1.9688543816088303e-13,0.05527795225509825,0.1430412008361014,8.94554810381408e-13,2.5911997419851035e-13
2023-02-15,0.04851380499785845,1.143742011602577e-10,6.912420871450325e-11,6.537856590117735e-11,6.48521781916465e-11,0.007713156276953651,1.2286662189964346e-10,1.3243731421506019e-11,1.8922847116779268e-11,2.8635109819909877e-11,2.3764398802009186e-11,4.0035278805465686e-11,5.587312483001131e-11,1.97098912992415e-11,1.066486487094966e-11,1.6611689157518993e-11,2.7808909310148875e-11,0.1446179923792573,1.9824711918920634e-11,2.5115803407466013e-11,1.2957938854207817e-10,2.168591631222479e-11,4.305102163516765e-11,9.923990787936917e-11,1.379568267930371e-11,0.0016514188335996533,2.7255023688850744e-11,3.100958988945734e-11,1.5295527392336932e-10,1.794839601040677e-10,6.772084428482982e-11,0.00016772838742064926,2.2435042171667907e-11,0.02283056394774127,1.6276777231383153e-11,2.1787799338593956e-11,8.288283732758767e-11,0.021103960175274453,1.0653953678564801e-10,1.856445383120623e-10,0.006816902913840599,1.94514323259371e-11,1.3410628268634673e-10,6.129042543015422e-11,0.04231144414081338,2.6112631399329032e-11,0.12770606543749355,0.17914599505331086,1.5830813108526152e-10,2.520121953703032e-11,0.2087073575787591,6.655535197781228e-12,1.1405154569824605e-11,0.05032940829854932,0.138384199107775,7.529958072809153e-11,1.537314282132171e-11
2023-03-02,0.04684890656788618,4.3952110111221085e-12,2.0587349477806365e-12,2.3674216168810653e-12,2.1363388176603863e-12,0.002709388576517447,4.9319092157458164e-12,4.482705675479478e-13,6.962588137530464e-13,1.0685564227566945e-12,7.861036800616834e-13,1.4177701093429414e-12,2.3133360187192665e-12,6.736184685151945e-13,3.5217180250387716e-13,4.938136917480709e-13,7.282453136954535e-13,0.14027117949436574,6.851402690667833e-13,8.754558093980095e-13,2.550022350203638e-12,6.997032739824927e-13,1.5501584567867284e-12,3.657976081478305e-12,4.1488928576301033e-13,0.0009557666573496434,1.0473690615631518e-12,1.2531277842687983e-12,5.9614750918676705e-12,5.749242075568381e-12,2.0842632514126457e-12,0.0024244223016511813,5.93622256651593e-13,0.022025639734950694,4.854777442162993e-13,5.711758217191009e-13,0.001315395736540704,0.03223985471582059,4.8573824158487816e-12,2.811620154139938e-12,0.015162406015992858,5.831140582664683e-13,3.241261174770278e-12,2.3060692135128653e-12,0.04397498951873499,9.430208706737322e-13,0.12940776004793764,0.182178599166139,1.4354130514654008e-11,8.051635515553427e-13,0.20800259011577127,2.1502473366889622e-13,4.1644519997392944e-13,0.04139990118064499,0.13108320008308483,2.5319991231137903e-12,5.002624303496365e-13
2023-03-17,0.04043879951600643,4.0529095700578076e-12,4.376860316178535e-12,7.458814198281193e-12,6.712909938734105e-12,0.010958582810812512,7.225268577862966e-12,8.756559383717143e-13,1.2100255476956441e-12,2.2659910483697687e-12,1.4062649521961897e-12,2.3250920358363666e-12,2.954776063934151e-12,1.32294986260509e-12,6.95861227052616e-13,9.077959232423489e-13,1.385567145441645e-12,0.13309032128408305,1.092700745521484e-12,1.3672181785328012e-12,3.9422772447175875e-12,1.3683042150241456e-12,2.2922470903155257e-12,4.475923660912177e-12,7.639881236087877e-13,1.5490797877304584e-09,2.058254373765133e-12,2.3059081046052775e-12,1.7891254250506743e-11,1.6110521744708146e-11,5.865778583584202e-12,3.339583673871153e-11,1.0361339366007105e-12,0.024038060777335828,8.667146678849137e-13,1.1548618300110493e-12,1.4780521953125525e-12,0.036914884766443584,1.1053559659020818e-11,5.782634128338903e-12,0.003994285592663004,1.2931168778315447e-12,1.3694316920472057e-11,3.167482285530007e-12,0.04122701920900494,1.5969255148935319e-12,0.12474913179504626,0.17975505037215148,8.643108970972626e-11,1.3726092416656245e-12,0.2249204257070671,4.2785414221857517e-13,8.075222980552231e-13,0.046103518959083344,0.13380991738892137,3.0960877084285442e-12,9.354370307466776e-13
2023-04-03,0.04771306350438844,5.8355631308443804e-12,5.9526001633810685e-12,7.2741559839657035e-12,7.03855345835308e-12,0.004236095311582356,1.932316115919153e-11,1.4051411218595897e-12,1.8756645893644368e-12,2.63203344690509e-12,2.07093737062533e-12,3.100039548459256e-12,4.725135825466073e-12,2.0215384968247515e-12,1.1725901211155873e-12,1.4387680717273668e-12,1.8790806554520994e-12,0.12047035113959723,1.441209974822319e-12,1.818550400004255e-12,1.0098244353052993e-11,1.959975262394557e-12,3.4558369157180446e-12,6.566542704860571e-12,1.3023134322196028e-12,1.1227211097495923e-10,4.7070826080737295e-12,4.886987618616643e-12,1.6183897107187502e-11,1.8807042464969647e-11,7.680123193944172e-12,5.628973022912704e-11,1.5061290429234553e-12,0.021562878658415337,1.4607655186702749e-12,1.7351306434754157e-12,2.381300314612391e-12,0.032117314644341734,1.66499251877773e-11,0.0021146784932288987,2.8584431010993588e-11,1.871810513570657e-12,1.0232964489779153e-11,4.303648781128242e-12,0.04285918206386321,2.8327400128297675e-12,0.12104116358957216,0.19563496138586528,2.6019161294973745e-11,2.1798972474061862e-12,0.2442004986226049,7.197768737104758e-13,1.4245438344308935e-12,0.04650200946450482,0.12154780269877168,5.0061876887383855e-12,1.1408166730759224e-12
2023-04-18,0.05708501354286094,9.124710113847756e-13,7.678866641076962e-13,1.4906655965991003e-12,1.3026495943190119e-12,0.013562400924770313,4.0219009744286135e-12,2.2178601461831082e-13,3.718917868548006e-13,4.1698485623752053e-13,3.496767594481806e-13,5.813417642806959e-13,7.675755961195348e-13,3.2388887749891804e-13,1.8519243418604255e-13,2.4006850715948973e-13,3.044839576689269e-13,0.12677641652891022,2.5480909666175743e-13,3.095082003274162e-13,0.00811840754435194,3.8128043848940047e-13,5.935675084526423e-13,8.554128752634251e-13,2.268884788386742e-13,5.510648270165934e-12,7.477654354915959e-13,8.68500203827742e-13,2.3696136669250557e-12,3.588193267794793e-12,1.3402921558758241e-12,1.4604404894270142e-11,2.341311602549858e-13,0.007076920844123166,2.568140382995171e-13,2.922211065724809e-13,6.039819510156823e-13,0.03649682229401475,2.264983532398608e-12,2.446975038563095e-12,2.8454095385163112e-11,3.178663631452538e-13,1.6737057746218092e-12,6.149153319024203e-13,0.027806019921748307,5.591346854684593e-13,0.1185721081546487,0.1960113199643591,1.1728555765054643e-11,3.6631324629598663e-13,0.24045269746744308,1.2440356875163035e-13,2.412669321259049e-13,0.055297267049637035,0.11274460566785754,9.951876669101338e-13,1.9106439886830208e-13
2023-05-03,0.049939691295814964,5.4500317779222855e-12,5.347545381453066e-12,1.0175332380985539e-11,9.610574570452618e-12,0.013703212466303802,2.3435571692673172e-11,1.4623818799668877e-12,3.163657055576768e-12,2.907413831307222e-12,2.623331171672521e-12,4.9267383124944584e-12,6.955950185865069e-12,2.135127374782725e-12,1.2337418718146289e-12,1.573680935589748e-12,2.1136177447446396e-12,0.12888308216862535,1.895190045181395e-12,2.413417668843246e-12,0.008264086499301658,2.7373209814919154e-12,4.391872639830154e-12,7.579368573655023e-12,1.5518593929506488e-12,2.981823174287903e-11,4.282392485684387e-12,4.852139342386872e-12,1.2442604607296412e-11,2.2507076086903715e-11,8.741468591509338e-12,4.359064774037393e-11,1.7586268321276876e-12,0.007397557196486935,1.690276249623437e-12,2.015054075560431e-12,3.478902182862941e-12,0.0425098158129382,1.9752776880429608e-11,1.653409482071837e-11,0.008876447320614381,2.3264642996895583e-12,1.1266588032491921e-11,5.421944832422441e-12,0.02901723438099391,4.322436402782301e-12,0.1235236541208184,0.17922861944558297,0.002747181990225893,2.6078473924976945e-12,0.2482716099255807,8.812588424171333e-13,1.6419541745999425e-12,0.04937214793874455,0.10826565912453531,8.43567308864208e-12,1.3806999833916204e-12
